video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at
/watch?v=GwtP9gKbfXA&pp=ygUkU3RhcmJ1Y2tzIHByaWNlcyBpbmNyZWFzZSBpbiBzZWF0dGxl,/@fox13seattle,FOX 13 Seattle,Shoreline Starbucks workers vote to unionize | FOX 13 Seattle,98,11 months,"Starbucks workers in Shoreline are the latest to vote to unionize, fighting against hour cuts, inadequate staffing and dangerous ...",2024-01-26 19:25:37.916976
/watch?v=1gzwPDHrC_8&pp=ygUkU3RhcmJ1Y2tzIHByaWNlcyBpbmNyZWFzZSBpbiBzZWF0dGxl,/@fox13seattle,FOX 13 Seattle,"Starbucks, Costco raising minimum wage | FOX 13 News",1.2K,2 years,"Two more retailers, Starbucks and Costco, announced that they are raising the minimum wage again. Subscribe to FOX 13 ...",2024-01-26 19:25:37.920159
/watch?v=Q4Jux--5jQg&pp=ygUkU3RhcmJ1Y2tzIHByaWNlcyBpbmNyZWFzZSBpbiBzZWF0dGxl,/@CNBC,CNBC,Starbucks To Raise Prices By Up To 30 Cents: Bottom Line | CNBC,507,7 years,"About CNBC: From 'Wall Street' to 'Main Street' to award winning original documentaries and Reality TV series, CNBC has you ...",2024-01-26 19:25:37.923056
/watch?v=icwyDceT7zM&pp=ygUkU3RhcmJ1Y2tzIHByaWNlcyBpbmNyZWFzZSBpbiBzZWF0dGxl,/@kens5,KENS 5: Your San Antonio News Source,"Starbucks may raise prices, again",253,1 year,The coffee giant has increased prices twice since October.,2024-01-26 19:25:37.926085
/watch?v=wWs4NDG412Q&pp=ygUkU3RhcmJ1Y2tzIHByaWNlcyBpbmNyZWFzZSBpbiBzZWF0dGxl,/@KING5Seattle,KING 5 Seattle,Starbucks to hold summit on homelessness,66,5 years,"Big business leaders in Seattle say they want to support the homeless, but they campaigned against the head tax to fund social ...",2024-01-26 19:25:37.928920
/shorts/g-GskwW_ins,/@AnishaDixitShorts,Anisha Dixit Shorts,When You Buy a Starbucks Coffee in a Mall | Anisha Dixit Shorts,12M,1 year,Enjoy Karo aur LIKE & SHARE Karo Yaaaarrr! ❤️ #anishadixitshorts #Funny #Comedy #Anishadixit #Starbucks → Follow me ...,2024-01-26 19:25:37.932210
/watch?v=uiLNUuyNvJc&pp=ygUkU3RhcmJ1Y2tzIHByaWNlcyBpbmNyZWFzZSBpbiBzZWF0dGxl,/@starbucks,Starbucks Coffee,The Firefighters’ Rescuer,20K,6 years,Seattle firefighter Mike Washington told colleagues about some of his most painful and personal moments to encourage them to ...,2024-01-26 19:25:37.935204
/watch?v=nLmofOR-A10&pp=ygUkU3RhcmJ1Y2tzIHByaWNlcyBpbmNyZWFzZSBpbiBzZWF0dGxl,/@CNBC,CNBC,Starbucks' Prices On The Rise: Bottom Line | CNBC,806,8 years,"About CNBC: From 'Wall Street' to 'Main Street' to award winning original documentaries and Reality TV series, CNBC has you ...",2024-01-26 19:25:37.938179
/watch?v=JQ2LIn0dq2M&pp=ygUkU3RhcmJ1Y2tzIHByaWNlcyBpbmNyZWFzZSBpbiBzZWF0dGxl,/@KING5Seattle,KING 5 Seattle,Starbucks closing 5 Seattle stores due to crime concerns,26K,1 year,"The stores will close on July 31, Starbucks said in a statement.",2024-01-26 19:25:37.941016
/watch?v=jWsES0OsWiY&pp=ygUkU3RhcmJ1Y2tzIHByaWNlcyBpbmNyZWFzZSBpbiBzZWF0dGxl,/@WLWT,WLWT,Starbucks Set to Raise Prices Again,411,16 years,For the second time this year Starbucks is raising prices. Expect about a 9-cent increase per cup.,2024-01-26 19:25:37.944172
/shorts/inggiZsrY84,/@tiktokdrinks6830,TikTok Drinks,THE BEST Starbucks Drinks tiktok #shorts,2.6M,2 years,THE BEST Starbucks Drinks tiktok #shorts #starbucks #drinks.,2024-01-26 19:25:37.947323
/watch?v=Gq0zHoBvOlM&pp=ygUkU3RhcmJ1Y2tzIHByaWNlcyBpbmNyZWFzZSBpbiBzZWF0dGxl,/@fox13seattle,FOX 13 Seattle,"Starbucks announces olive oil coffee, would you try it? | Studio 13 Live",209,11 months,"Starbucks announced a new extra virgin olive oil lineup. Right now, it's only available in Italy, but the company's CEO says it's set ...",2024-01-26 19:25:37.950318
/watch?v=_T6GWC2RV7E&pp=ygUkU3RhcmJ1Y2tzIHByaWNlcyBpbmNyZWFzZSBpbiBzZWF0dGxl,/@local12WKRC,LOCAL 12,Starbucks: Prices for some drinks to go up by 5 to 20 cents,138,8 years,"NEW YORK (AP) -- Starbucks is raising prices again starting Tuesday, with the increases ranging from 5 to 20 cents for most ...",2024-01-26 19:25:37.953478
/watch?v=0G1ECVO7pDs&pp=ygUkU3RhcmJ1Y2tzIHByaWNlcyBpbmNyZWFzZSBpbiBzZWF0dGxl,/@CBSLocal,CBS Local News,Starbucks Raising Price Of Brewed Coffee In Most U.S. Stores,25,5 years,"It doesn't matter if you get the tall, grande, or venti -- your Starbucks habit just got a little more expensive. Matt Yurus reports.",2024-01-26 19:25:46.741858
/watch?v=heEv_q11qpU&pp=ygUkU3RhcmJ1Y2tzIHByaWNlcyBpbmNyZWFzZSBpbiBzZWF0dGxl,/@AssociatedPress,Associated Press,Flagship Seattle Starbucks store approves union,777,1 year,"Workers at a flagship Starbucks store in Seattle voted to unionize, making them the 26th store to form a union (April 21) Subscribe ...",2024-01-26 19:25:46.743940
/shorts/_pcumyHPmkQ,/@zackdfilms,Zack D. Films,Starbucks Has A Secret 😱 (EXPLAINED),6.7M,1 year,This is the starbucks logo from behind her tail is spread wide open and her chest is bare now i have to warn you the reason for this ...,2024-01-26 19:25:46.745496
/watch?v=Wx_h-OnGAWk&pp=ygUkU3RhcmJ1Y2tzIHByaWNlcyBpbmNyZWFzZSBpbiBzZWF0dGxl,/@USATODAY,USA TODAY,Starbucks raising prices across the U.S.,969,8 years,That daily cup of coffee just got a bit more expensive for some Starbucks customers. The company announced price increases ...,2024-01-26 19:25:46.748081
/watch?v=Vf-Z2gpAyJg&pp=ygUkU3RhcmJ1Y2tzIHByaWNlcyBpbmNyZWFzZSBpbiBzZWF0dGxl,/@CNNBusiness,CNN Business,Starbucks' coffee price pressure,148,12 years,Starbucks CEO Howard Schultz is worried about soaring coffee prices cutting into the coffee chain's bottom line.,2024-01-26 19:25:46.749427
/watch?v=_VK5E-Pen0w&pp=ygUkU3RhcmJ1Y2tzIHByaWNlcyBpbmNyZWFzZSBpbiBzZWF0dGxl,/@Firstpost,Firstpost,Starbucks Loses $11 Billion Due to Poor Sales & Boycotts over Israel War| Vantage with Palki Sharma,856K,1 month,Starbucks Loses $11 Billion Due to Poor Sales & Boycotts over Israel War | Vantage with Palki Sharma Global political tensions ...,2024-01-26 19:25:46.750737
/shorts/WI_6Y5tigaM,/@kenziiealexis,Kenziie Alexis,5 Secret Menu Drinks To Order At Starbucks,1.3M,2 years,I might try all of these for a video  ...stay tuned!! *I DO NOT OWN THIS VIDEO* : #shorts #youtubeshorts #starbucks ...,2024-01-26 19:25:46.752056
/shorts/HC2ZiwY6eGM,/@Starbuckswithqvise,StarbuckswithQvise,Top 10 Starbucks drinks #starbucks,514K,1 year,Button Starbucks drinks 10 strawberry refresher nine chai latte eight Tick Tock pink drink Seven caramel frappuccino six iced ...,2024-01-26 19:25:46.753346
/watch?v=Y-qHczFAZr0&pp=ygUkU3RhcmJ1Y2tzIHByaWNlcyBpbmNyZWFzZSBpbiBzZWF0dGxl,/@fox13seattle,FOX 13 Seattle,Employees at Starbucks Roastery go on strike | FOX 13 Seattle,2.2K,7 months,"Employees at the flagship store say they are striking over unfair labor practices, and also, over Pride displays allegedly being ...",2024-01-26 19:25:46.762083
/shorts/3zEcUNkiQL4,/@SiliconValleyGirl,Silicon Valley Girl,The most expensive grocery store I’ve ever been to,21M,1 year,INVESTMENT APPS & BOOKS: - CoinBase - https://www.coinbase.com/join/mogilk_1?src=ios-link - Binance ...,2024-01-26 19:25:46.763902
/watch?v=lJOt1RsPdJI&pp=ygUkU3RhcmJ1Y2tzIHByaWNlcyBpbmNyZWFzZSBpbiBzZWF0dGxl,/@markets,Bloomberg Television,Oil Prices Set for Best Week Since October on as Risks Rise,1.2K,9 hours,"Oil is set for the biggest weekly gain since October on sustained geopolitical tensions, lower US crude stockpiles, and prospects ...",2024-01-26 19:25:46.765197
/shorts/EXUsPh3z6mo,/@ryan,Ryan Trahan,starbucks,93M,1 year,This is a Starbucks and down the street is another Starbucks and today I'ma start some beef howdy can you give me just like a ...,2024-01-26 19:25:46.766673
/watch?v=VCP7R_KW4_E&pp=ygUkU3RhcmJ1Y2tzIHByaWNlcyBpbmNyZWFzZSBpbiBzZWF0dGxl,/@CNN,CNN,THE PRICE OF STARBUCKS AROUND THE WORLD,4.9K,7 years,"CNN reporters look at the different prices of a Starbucks latte around the world. To License This Clip, Click Here: ...",2024-01-26 19:25:46.768017
